3	145	4.0	133
3	146	1.5	134
3	147	4.0	135
3	148	3.5	136
3	149	3.5	137
3	150	2.0	138
3	10	3.5	139
3	151	4.0	140
3	152	3.5	141
3	153	2.0	142
3	154	1.5	143
3	155	4.0	144
3	156	1.5	145
3	157	1.5	146
3	158	4.0	147
3	159	1.5	148
3	160	3.0	149
3	161	4.0	150
3	162	4.0	151
3	163	3.0	152
3	164	3.5	153
3	165	3.0	154
3	166	4.0	155
3	167	4.0	156
3	168	4.0	157
3	169	3.5	158
3	170	2.0	159
3	171	1.0	160
3	172	0.5	161
3	173	2.0	162
3	174	4.0	163
3	175	1.0	164
3	176	3.5	165
3	177	2.5	166
3	178	4.0	167
3	179	2.5	168
3	180	2.5	169
3	181	4.0	170
3	182	3.0	171
3	183	2.0	172
3	184	1.0	173
3	185	2.5	174
3	186	3.0	175
3	187	2.5	176
3	188	4.0	177
3	189	4.0	178
3	190	4.0	179
3	191	2.5	180
3	192	4.0	181
3	193	4.0	182
3	194	3.5	183
3	195	1.5	184
3	196	1.5	185
3	197	3.0	186
3	198	4.0	187
3	199	3.0	188
3	200	1.0	189
3	201	3.0	190
3	202	4.0	191
3	203	3.0	192
3	204	3.0	193
4	205	3.0	1
4	3	2.5	2
4	206	3.0	3
4	1	3.0	4
4	207	2.0	5
4	17	0.5	6
5	208	3.0	1
6	17	3.5	1
6	2	4.0	2
6	209	4.0	3
6	210	4.0	4
6	211	3.0	5
6	7	3.5	6
7	1	1.0	1
7	212	4.0	2
7	2	4.0	3
7	11	4.0	4
7	213	1.5	5
7	214	1.5	6
7	215	3.5	7
7	10	4.0	8
7	216	4.0	9
7	205	2.5	10
7	3	0.5	11
7	13	2.0	12
8	217	4.0	1
8	215	4.0	2
9	218	4.0	1
10	13	4.0	1
10	215	4.0	2
10	213	0.5	3
10	11	4.0	4
10	10	4.0	5
11	206	3.5	1
11	1	3.0	2
11	7	4.0	3
11	219	3.5	4
12	12	4.0	1
12	207	4.0	2
12	3	3.0	3
12	84	1.5	4
12	11	4.0	5
12	211	2.5	6
12	220	3.5	7
12	4	3.5	8
12	2	3.5	9
13	218	3.0	1
13	221	1.5	2
13	222	4.0	3
13	223	3.5	4
13	206	4.0	5
13	224	0.5	6
13	225	0.5	7
13	226	2.5	8
13	11	4.0	9
13	207	2.5	10
13	227	3.0	11
13	228	4.0	12
13	229	0.5	13
13	230	3.0	14
13	231	0.5	15
13	232	3.5	16
13	4	4.0	17
14	233	3.0	1
14	205	0.5	2
14	211	4.0	3
14	234	4.0	4
14	235	0.5	5
14	7	3.5	6
14	207	0.5	7
14	236	4.0	8
14	13	4.0	9
15	2	4.0	1
16	235	3.5	1
16	207	4.0	2
16	11	3.0	3
16	7	3.5	4
16	12	3.0	5
16	236	2.0	6
16	213	4.0	7
16	4	2.5	8
16	1	3.0	9
16	2	4.0	10
16	219	3.0	11
17	237	2.0	1
17	215	4.0	2
18	9	3.5	1
19	238	2.0	1
19	239	3.5	2
19	2	4.0	3
19	211	3.5	4
19	240	2.5	5
19	213	3.0	6
19	17	4.0	7
19	241	3.0	8
19	3	2.5	9
20	242	3.5	1
20	207	2.0	2
20	7	3.0	3
21	239	3.0	1
21	243	4.0	2
21	1	2.5	3
21	9	4.0	4
21	211	4.0	5
21	212	3.5	6
21	244	2.5	7
21	245	4.0	8
21	214	4.0	9
21	235	3.5	10
21	246	4.0	11
21	205	4.0	12
21	210	2.5	13
21	247	4.0	14
21	248	4.0	15
21	12	4.0	16
21	249	3.0	17
21	17	4.0	18
21	220	4.0	19
21	11	4.0	20
21	215	4.0	21
21	250	4.0	22
21	251	4.0	23
21	84	4.0	24
21	252	3.0	25
21	7	2.0	26
21	233	4.0	27
21	217	3.0	28
21	241	4.0	29
21	6	4.0	30
21	253	3.5	31
21	254	3.0	32
21	255	4.0	33
21	236	4.0	34
21	206	3.0	35
21	4	4.0	36
21	2	4.0	37
21	13	4.0	38
21	207	4.0	39
21	256	3.0	40
21	219	4.0	41
21	5	4.0	42
21	8	4.0	43
21	213	3.0	44
21	216	3.0	45
21	234	3.0	46
21	121	4.0	47
21	10	3.5	48
21	3	3.0	49
21	257	4.0	50
22	4	4.0	1
22	255	4.0	2
22	2	4.0	3
22	7	4.0	4
22	235	3.5	5
22	219	3.0	6
22	257	3.0	7
22	17	4.0	8
22	1	4.0	9
22	11	4.0	10
22	12	4.0	11
23	7	2.5	1
23	207	3.0	2
23	3	4.0	3
23	1	3.0	4
23	5	3.0	5
23	213	2.5	6
23	9	3.0	7
23	219	2.0	8
23	8	3.5	9
24	258	4.0	1
24	259	4.0	2
25	255	3.5	1
25	207	3.0	2
25	214	2.0	3
25	1	3.5	4
25	84	3.5	5
25	17	3.0	6
25	234	2.5	7
25	211	4.0	8
25	249	2.0	9
25	246	2.0	10
25	250	4.0	11
25	9	2.0	12
25	254	4.0	13
25	121	3.0	14
25	241	1.0	15
25	216	3.0	16
25	210	3.5	17
25	252	2.5	18
25	219	3.5	19
25	212	2.0	20
25	6	3.5	21
25	11	4.0	22
25	2	4.0	23
25	8	3.0	24
25	245	3.5	25
25	248	4.0	26
25	217	2.0	27
25	239	2.0	28
25	253	3.0	29
25	220	0.5	30
25	236	3.5	31
25	243	3.5	32
25	244	3.5	33
25	206	2.5	34
25	7	3.5	35
25	4	2.5	36
25	247	2.5	37
25	257	2.5	38
25	12	1.5	39
25	10	2.0	40
25	5	3.5	41
25	215	4.0	42
25	13	4.0	43
25	251	3.0	44
25	235	1.5	45
25	256	3.5	46
25	3	4.0	47
25	233	3.0	48
25	205	2.5	49
25	213	2.5	50
26	215	3.5	1
26	1	3.5	2
26	260	1.0	3
26	11	3.0	4
26	214	0.5	5
27	261	3.5	1
27	213	4.0	2
27	255	1.5	3
27	10	4.0	4
27	5	2.5	5
27	1	1.0	6
27	234	2.0	7
27	13	2.0	8
27	262	2.5	9
27	3	1.0	10
27	205	3.5	11
27	214	3.0	12
27	216	2.0	13
27	252	1.5	14
27	212	3.0	15
27	11	4.0	16
27	2	1.0	17
27	217	3.5	18
27	219	1.0	19
27	263	2.0	20
27	239	1.5	21
27	215	0.5	22
27	7	1.0	23
28	17	3.0	1
28	253	3.0	2
28	254	2.0	3
28	255	3.5	4
28	7	2.5	5
28	236	4.0	6
28	206	3.5	7
28	4	3.0	8
28	13	3.0	9
28	207	2.5	10
28	256	2.5	11
28	5	3.5	12
28	8	4.0	13
28	213	2.5	14
28	216	2.0	15
28	234	3.0	16
28	121	3.0	17
28	2	3.0	18
28	3	2.0	19
28	257	3.0	20
28	219	3.5	21
28	1	2.0	22
28	9	3.5	23
28	211	3.0	24
28	212	3.0	25
28	245	2.5	26
28	214	3.0	27
28	235	3.0	28
28	246	2.0	29
28	205	3.5	30
28	210	2.5	31
28	10	1.5	32
28	247	3.0	33
28	239	3.0	34
28	248	3.5	35
28	12	3.0	36
28	249	3.0	37
28	243	3.5	38
28	11	2.0	39
28	220	3.0	40
28	215	3.0	41
28	250	3.0	42
28	251	3.5	43
28	244	2.0	44
28	84	2.5	45
28	252	3.5	46
28	233	3.0	47
28	217	2.0	48
28	241	3.0	49
28	6	2.0	50
29	242	3.5	1
29	264	3.0	2
29	265	3.0	3
29	266	0.5	4
29	267	0.5	5
29	268	3.0	6
29	269	3.0	7
29	270	3.5	8
29	271	3.5	9
29	272	3.5	10
29	273	2.5	11
29	274	3.0	12
29	275	3.5	13
29	276	3.0	14
29	277	0.5	15
29	278	3.5	16
29	279	3.0	17
29	280	0.5	18
29	281	3.5	19
29	282	3.0	20
29	283	2.0	21
29	284	3.0	22
29	285	3.5	23
29	286	4.0	24
29	287	3.0	25
29	288	3.0	26
29	289	4.0	27
29	290	3.5	28
29	291	4.0	29
29	59	0.5	30
29	292	3.5	31
29	293	3.5	32
29	218	4.0	33
29	294	3.5	34
29	295	3.0	35
29	296	0.5	36
29	297	3.5	37
29	298	3.5	38
29	299	4.0	39
29	300	3.0	40
29	301	2.5	41
29	302	3.5	42
29	303	3.5	43
29	304	0.5	44
29	305	3.0	45
29	306	4.0	46
29	307	4.0	47
30	244	1.5	1
30	5	0.5	2
30	12	4.0	3
30	241	2.0	4
30	6	1.0	5
30	8	4.0	6
30	234	0.5	7
30	216	4.0	8
30	13	4.0	9
30	121	4.0	10
30	84	4.0	11
30	207	0.5	12
30	251	2.5	13
30	249	1.0	14
30	250	4.0	15
30	219	4.0	16
30	254	3.5	17
30	9	2.5	18
30	7	0.5	19
30	246	0.5	20
30	206	0.5	21
30	257	4.0	22
30	247	0.5	23
30	235	4.0	24
30	205	4.0	25
30	239	4.0	26
30	213	1.5	27
30	2	0.5	28
30	4	3.0	29
30	248	2.5	30
30	210	0.5	31
30	233	0.5	32
30	215	2.0	33
30	3	4.0	34
30	11	4.0	35
30	253	1.5	36
30	1	4.0	37
30	220	0.5	38
30	256	4.0	39
30	214	1.0	40
30	217	1.5	41
30	243	2.0	42
30	17	4.0	43
30	211	1.5	44
30	10	3.0	45
30	255	0.5	46
30	212	0.5	47
30	245	1.0	48
30	252	4.0	49
30	236	2.5	50
31	11	4.0	1
31	215	3.5	2
31	213	2.0	3
31	13	2.5	4
31	1	3.5	5
31	2	2.5	6
31	216	3.0	7
32	206	3.0	1
32	1	3.0	2
32	205	3.5	3
32	12	2.5	4
32	308	4.0	5
32	236	2.5	6
32	8	3.0	7
32	13	4.0	8
32	7	3.0	9
32	2	3.5	10
33	236	3.5	1
33	213	3.0	2
33	206	1.0	3
33	11	4.0	4
33	7	2.5	5
33	1	1.5	6
33	4	4.0	7
33	207	3.0	8
33	12	2.5	9
33	2	3.5	10
33	235	2.0	11
33	257	3.0	12
34	234	4.0	1
34	257	2.0	2
34	219	4.0	3
34	241	4.0	4
34	17	4.0	5
34	10	4.0	6
34	3	3.0	7
34	11	3.0	8
34	4	2.0	9
34	205	2.0	10
34	12	2.0	11
34	236	4.0	12
34	7	4.0	13
34	1	4.0	14
34	2	2.0	15
34	216	3.0	16
34	207	4.0	17
34	121	4.0	18
35	309	4.0	1
35	219	2.5	2
35	9	2.5	3
35	310	4.0	4
35	7	2.0	5
35	311	4.0	6
35	2	3.0	7
36	4	4.0	1
36	210	4.0	2
36	236	4.0	3
36	12	3.0	4
36	205	4.0	5
36	9	4.0	6
36	216	3.0	7
36	255	4.0	8
36	207	4.0	9
36	6	4.0	10
36	250	3.5	11
36	219	3.5	12
36	234	3.0	13
36	211	4.0	14
36	3	3.5	15
36	5	4.0	16
36	8	4.0	17
36	10	4.0	18
36	11	4.0	19
36	215	4.0	20
36	213	4.0	21
36	241	3.5	22
36	235	3.5	23
36	13	4.0	24
36	7	4.0	25
36	206	4.0	26
36	1	4.0	27
36	17	4.0	28
36	2	4.0	29
37	17	4.0	1
37	247	4.0	2
37	246	3.5	3
37	212	4.0	4
37	235	2.0	5
37	9	4.0	6
37	255	4.0	7
37	216	4.0	8
37	210	4.0	9
37	2	3.5	10
37	205	4.0	11
37	252	3.5	12
37	1	4.0	13
37	248	4.0	14
37	8	4.0	15
37	254	4.0	16
37	13	3.5	17
37	251	4.0	18
37	243	3.5	19
37	245	3.5	20
37	236	4.0	21
37	217	3.5	22
37	5	4.0	23
37	213	4.0	24
37	256	3.5	25
37	241	3.0	26
37	215	4.0	27
37	11	3.5	28
37	219	3.5	29
37	84	3.5	30
37	253	4.0	31
37	4	4.0	32
37	6	3.5	33
37	233	4.0	34
37	207	3.0	35
37	250	4.0	36
37	206	4.0	37
37	121	3.5	38
37	244	4.0	39
37	7	3.5	40
37	12	3.5	41
37	211	4.0	42
37	234	4.0	43
37	220	3.0	44
37	249	4.0	45
37	239	4.0	46
37	10	4.0	47
37	257	3.5	48
37	214	3.5	49
37	3	4.0	50
38	251	1.0	1
38	255	1.0	2
38	249	1.0	3
38	6	1.0	4
38	239	0.5	5
38	250	1.0	6
38	217	1.5	7
38	219	3.5	8
38	84	2.0	9
38	244	0.5	10
38	234	1.0	11
38	253	2.5	12
38	212	3.0	13
38	246	1.0	14
38	9	3.5	15
38	245	1.0	16
38	211	3.5	17
38	312	4.0	18
38	254	0.5	19
38	207	0.5	20
38	3	2.5	21
38	8	4.0	22
38	214	2.5	23
38	233	1.0	24
38	252	2.0	25
38	11	1.5	26
38	213	0.5	27
38	241	1.5	28
38	256	0.5	29
38	13	2.0	30
38	5	1.5	31
38	7	1.0	32
38	206	1.0	33
38	257	1.5	34
38	10	1.5	35
38	220	0.5	36
38	215	3.0	37
38	17	3.5	38
38	2	0.5	39
38	4	1.0	40
38	235	2.0	41
38	210	1.0	42
38	243	0.5	43
38	1	3.0	44
38	236	3.5	45
38	248	1.0	46
38	12	2.0	47
38	205	1.0	48
38	121	1.0	49
38	216	1.0	50
38	247	1.5	51
39	257	3.0	1
39	84	3.5	2
39	17	4.0	3
39	213	3.5	4
39	241	3.0	5
39	11	3.0	6
39	12	2.5	7
39	5	4.0	8
39	236	4.0	9
39	9	4.0	10
39	7	4.0	11
39	207	2.5	12
39	215	3.5	13
39	8	4.0	14
39	235	3.0	15
39	254	3.0	16
40	235	1.5	1
41	215	4.0	1
41	11	4.0	2
41	216	3.0	3
41	10	2.0	4
41	13	3.5	5
42	212	4.0	1
42	7	4.0	2
42	278	0.5	3
42	11	4.0	4
42	213	3.0	5
43	1	2.5	1
43	213	1.5	2
43	11	3.0	3
43	10	2.0	4
43	13	3.5	5
43	3	1.5	6
43	215	3.5	7
44	13	2.5	1
44	10	3.5	2
44	215	1.5	3
44	11	4.0	4
44	207	4.0	5
44	4	4.0	6
45	251	4.0	1
45	216	2.0	2
45	256	3.5	3
45	11	1.0	4
45	4	1.5	5
45	13	1.5	6
45	215	3.0	7
46	12	3.5	1
46	17	3.5	2
46	251	4.0	3
46	255	3.5	4
46	239	4.0	5
46	250	3.5	6
46	219	4.0	7
46	254	4.0	8
46	207	3.5	9
46	233	3.0	10
46	5	3.5	11
46	8	3.0	12
46	10	3.0	13
46	11	3.0	14
46	220	3.5	15
46	2	4.0	16
46	213	4.0	17
46	4	3.0	18
46	13	3.0	19
47	313	4.0	1
47	314	3.5	2
47	235	3.5	3
47	12	3.0	4
47	10	4.0	5
47	13	4.0	6
48	4	3.5	1
48	12	3.5	2
48	11	4.0	3
49	246	3.5	1
49	11	4.0	2
49	257	4.0	3
50	8	3.5	1
50	211	4.0	2
50	3	3.5	3
50	2	3.0	4
50	219	4.0	5
50	234	3.0	6
50	12	3.0	7
50	254	3.0	8
50	250	4.0	9
50	207	3.5	10
50	11	4.0	11
50	253	4.0	12
50	236	4.0	13
50	84	3.5	14
50	10	3.5	15
50	7	2.5	16
50	233	3.5	17
50	13	4.0	18
50	1	3.5	19
50	5	4.0	20
50	6	4.0	21
50	252	3.0	22
50	241	3.0	23
50	216	3.0	24
50	257	3.5	25
50	206	4.0	26
50	4	4.0	27
50	217	3.0	28
50	9	4.0	29
50	215	3.5	30
50	213	3.0	31
50	17	4.0	32
50	255	3.5	33
50	220	3.5	34
50	121	4.0	35
50	245	3.5	36
50	239	3.5	37
50	251	3.5	38
50	235	3.0	39
51	315	4.0	1
51	316	4.0	2
51	317	2.0	3
51	318	2.0	4
51	319	1.0	5
51	320	4.0	6
51	321	2.5	7
51	322	3.0	8
51	323	0.5	9
51	324	3.5	10
51	325	2.5	11
51	326	0.5	12
51	327	1.0	13
51	328	4.0	14
51	235	3.5	15
51	329	4.0	16
51	330	0.5	17
51	331	4.0	18
51	332	1.5	19
51	333	0.5	20
51	334	3.0	21
52	13	3.0	1
52	213	3.0	2
52	215	4.0	3
52	11	4.0	4
52	10	3.5	5
53	7	4.0	1
53	219	3.5	2
53	211	4.0	3
53	243	3.5	4
53	236	3.5	5
53	210	3.5	6
53	252	4.0	7
53	255	2.5	8
53	212	3.0	9
53	8	3.0	10
53	215	3.5	11
53	11	3.5	12
53	241	4.0	13
53	84	4.0	14
53	13	4.0	15
53	251	4.0	16
53	245	2.0	17
53	4	2.5	18
53	207	4.0	19
53	1	2.5	20
53	253	3.0	21
53	9	4.0	22
53	10	4.0	23
53	121	3.5	24
53	217	3.5	25
53	244	3.0	26
53	233	3.0	27
53	17	3.0	28
53	246	3.0	29
53	12	3.5	30
53	206	4.0	31
53	235	3.5	32
53	239	3.5	33
53	247	3.5	34
53	5	2.5	35
53	213	3.5	36
53	216	4.0	37
53	257	3.5	38
53	205	4.0	39
53	214	3.0	40
53	220	3.0	41
53	256	4.0	42
53	254	4.0	43
53	250	4.0	44
53	234	3.5	45
53	3	3.0	46
53	248	4.0	47
53	249	2.5	48
53	6	3.5	49
53	2	4.0	50
54	257	3.5	1
54	11	4.0	2
55	217	3.5	1
55	9	4.0	2
55	215	4.0	3
55	17	2.5	4
55	255	3.5	5
55	214	4.0	6
55	220	3.0	7
55	245	3.5	8
55	207	2.5	9
55	235	3.0	10
55	253	3.0	11
55	8	3.0	12
55	211	4.0	13
55	3	3.0	14
55	2	3.0	15
55	7	2.5	16
55	12	3.0	17
55	212	4.0	18
55	1	3.0	19
55	6	3.5	20
55	11	3.5	21
55	236	3.0	22
55	249	4.0	23
55	84	3.0	24
55	10	3.0	25
55	13	4.0	26
55	216	4.0	27
55	4	3.0	28
56	2	1.0	1
56	11	3.5	2
56	335	3.5	3
56	336	3.0	4
56	245	4.0	5
56	9	3.5	6
56	121	0.5	7
56	337	3.5	8
56	338	3.0	9
56	148	0.5	10
56	219	4.0	11
56	6	2.5	12
56	4	3.5	13
56	278	4.0	14
56	8	3.5	15
56	243	1.0	16
56	236	1.5	17
56	215	3.0	18
56	7	4.0	19
56	207	0.5	20
56	10	0.5	21
56	5	3.5	22
56	1	3.0	23
56	234	0.5	24
56	211	3.0	25
56	339	2.5	26
56	13	1.5	27
56	3	4.0	28
56	250	1.0	29
56	213	0.5	30
56	255	4.0	31
56	84	4.0	32
56	17	3.5	33
57	17	1.5	1
57	2	2.5	2
58	239	0.5	1
58	340	3.0	2
58	257	1.0	3
58	212	1.0	4
59	243	3.0	1
60	13	4.0	1
60	8	0.5	2
60	341	4.0	3
60	318	1.0	4
60	215	4.0	5
61	17	3.0	1
61	213	2.0	2
61	10	1.5	3
61	12	3.0	4
61	5	2.0	5
61	7	2.0	6
61	1	2.5	7
61	214	4.0	8
61	216	3.5	9
61	207	1.0	10
61	211	2.0	11
61	8	3.0	12
61	234	2.0	13
62	7	3.0	1
62	11	3.5	2
63	299	4.0	1
63	198	4.0	2
63	342	3.5	3
63	242	4.0	4
63	343	4.0	5
63	344	4.0	6
63	11	4.0	7
63	218	3.5	8
63	292	3.5	9
63	278	3.5	10
63	345	3.5	11
63	9	3.5	12
63	2	4.0	13
63	346	3.5	14
63	347	4.0	15
64	4	4.0	1
64	121	3.0	2
64	243	2.5	3
64	220	3.0	4
64	7	4.0	5
64	212	2.0	6
64	244	2.0	7
64	245	3.0	8
64	9	4.0	9
64	11	4.0	10
64	257	2.0	11
64	206	4.0	12
64	234	3.0	13
64	205	2.5	14
64	233	2.5	15
64	250	3.5	16
64	1	3.0	17
64	247	2.0	18
64	5	3.5	19
64	10	3.5	20
64	252	3.0	21
64	255	3.5	22
64	246	3.0	23
64	2	4.0	24
64	12	3.0	25
64	248	2.5	26
64	6	2.5	27
64	216	4.0	28
64	219	3.0	29
64	210	2.5	30
64	236	3.5	31
64	13	3.5	32
64	254	3.0	33
64	217	3.5	34
64	207	3.0	35
64	249	2.5	36
64	211	3.0	37
64	213	4.0	38
64	241	3.0	39
64	84	3.0	40
64	251	3.0	41
64	253	2.0	42
64	3	3.0	43
64	17	2.5	44
64	235	2.5	45
64	239	4.0	46
64	256	3.0	47
64	215	3.5	48
64	214	3.0	49
64	8	3.5	50
65	236	2.5	1
65	9	2.5	2
65	348	4.0	3
65	7	3.5	4
65	2	3.0	5
65	216	3.0	6
65	207	1.5	7
65	220	4.0	8
65	239	2.5	9
65	349	4.0	10
65	17	3.0	11
65	3	2.0	12
66	7	1.5	1
66	1	3.0	2
66	350	4.0	3
66	207	2.0	4
66	2	3.0	5
66	235	2.0	6
66	351	2.5	7
66	210	4.0	8
67	235	2.5	1
67	239	2.5	2
67	4	3.5	3
67	9	4.0	4
67	7	4.0	5
67	257	2.5	6
67	17	3.0	7
67	11	4.0	8
67	1	3.0	9
67	220	3.0	10
67	245	2.0	11
67	236	4.0	12
67	12	3.5	13
67	8	4.0	14
67	234	2.5	15
67	211	3.0	16
67	216	3.5	17
67	207	4.0	18
67	250	2.5	19
67	219	3.0	20
67	5	3.5	21
67	241	3.0	22
67	6	3.5	23
68	244	4.0	1
68	206	4.0	2
68	7	4.0	3
68	4	4.0	4
68	247	4.0	5
68	257	4.0	6
68	12	4.0	7
68	10	4.0	8
68	5	4.0	9
68	215	4.0	10
68	13	4.0	11
68	251	4.0	12
68	235	4.0	13
68	3	4.0	14
68	233	4.0	15
68	256	4.0	16
68	205	4.0	17
68	213	4.0	18
68	255	4.0	19
68	207	4.0	20
68	214	4.0	21
68	1	4.0	22
68	84	4.0	23
68	17	4.0	24
68	234	4.0	25
68	211	4.0	26
68	249	4.0	27
68	246	4.0	28
68	245	4.0	29
68	250	4.0	30
68	9	4.0	31
68	254	4.0	32
68	121	4.0	33
68	241	4.0	34
68	216	4.0	35
68	210	4.0	36
68	252	4.0	37
68	219	4.0	38
68	212	4.0	39
68	6	4.0	40
68	11	4.0	41
68	2	4.0	42
68	8	4.0	43
68	248	4.0	44
68	217	4.0	45
68	239	4.0	46
68	253	4.0	47
68	220	4.0	48
68	243	4.0	49
68	236	4.0	50
69	216	3.0	1
69	215	3.5	2
69	1	2.5	3
69	236	2.5	4
69	11	3.0	5
69	2	1.0	6
69	219	2.5	7
69	13	3.5	8
69	8	3.5	9
69	205	4.0	10
69	211	3.5	11
69	235	3.0	12
69	234	3.0	13
69	207	3.0	14
69	10	3.0	15
69	17	1.5	16
69	121	2.5	17
70	13	3.0	1
70	11	4.0	2
70	234	3.0	3
70	17	4.0	4
70	2	3.5	5
70	205	3.5	6
70	5	4.0	7
70	4	4.0	8
70	9	4.0	9
70	236	3.5	10
70	215	3.5	11
70	211	4.0	12
70	253	3.5	13
70	8	4.0	14
70	219	3.5	15
71	207	4.0	1
71	1	3.5	2
71	4	4.0	3
71	12	2.5	4
71	6	3.5	5
71	9	3.5	6
71	11	4.0	7
71	3	4.0	8
71	2	3.5	9
71	10	3.5	10
72	1	2.5	1
72	235	3.0	2
72	247	4.0	3
72	2	3.0	4
72	252	4.0	5
72	245	4.0	6
72	206	4.0	7
72	121	4.0	8
72	12	3.0	9
72	250	3.0	10
72	6	4.0	11
72	220	3.0	12
72	244	4.0	13
72	257	0.5	14
72	13	4.0	15
72	11	2.0	16
72	5	4.0	17
72	207	4.0	18
72	205	3.0	19
72	234	4.0	20
72	251	4.0	21
72	216	3.0	22
72	253	4.0	23
72	84	4.0	24
72	212	4.0	25
72	217	4.0	26
72	246	4.0	27
72	233	4.0	28
72	249	4.0	29
72	215	3.0	30
72	214	3.5	31
72	213	4.0	32
72	8	4.0	33
72	248	4.0	34
72	17	4.0	35
72	243	3.0	36
72	241	4.0	37
72	255	4.0	38
72	256	4.0	39
72	236	2.5	40
72	9	3.0	41
72	3	3.5	42
72	254	4.0	43
72	7	4.0	44
72	239	4.0	45
72	210	4.0	46
72	211	4.0	47
72	10	4.0	48
72	4	4.0	49
72	219	4.0	50
73	220	3.0	1
73	243	0.5	2
73	236	3.0	3
73	244	2.5	4
73	210	3.0	5
73	206	3.5	6
73	7	4.0	7
73	4	3.5	8
73	247	3.5	9
73	257	3.0	10
73	12	3.0	11
73	10	3.0	12
73	215	3.0	13
73	13	3.0	14
73	251	2.5	15
73	235	3.5	16
73	3	3.5	17
73	233	3.0	18
73	205	3.5	19
73	213	3.0	20
73	255	3.0	21
73	207	3.5	22
73	214	3.0	23
73	5	4.0	24
73	1	3.5	25
73	17	2.5	26
73	211	3.0	27
73	234	3.5	28
73	249	2.5	29
73	246	3.0	30
73	250	3.0	31
73	9	2.5	32
73	256	3.5	33
73	254	2.5	34
73	121	3.5	35
73	241	4.0	36
73	216	4.0	37
73	84	2.5	38
73	252	3.0	39
73	219	3.5	40
73	212	3.0	41
73	6	2.5	42
73	11	3.5	43
73	2	3.5	44
73	8	3.0	45
73	245	3.0	46
73	248	2.5	47
73	217	3.5	48
73	239	3.0	49
73	253	3.0	50
74	261	3.0	1
75	216	2.5	1
75	7	4.0	2
75	257	3.0	3
75	207	2.5	4
75	2	3.0	5
76	13	4.0	1
77	11	2.5	1
77	215	3.0	2
78	183	1.0	1
78	352	1.0	2
78	353	3.0	3
78	354	0.5	4
78	355	4.0	5
78	356	3.0	6
78	357	3.5	7
78	358	3.0	8
78	359	1.5	9
78	360	4.0	10
78	361	2.5	11
78	362	3.0	12
78	363	4.0	13
78	364	0.5	14
78	365	3.0	15
78	366	3.5	16
78	367	4.0	17
78	368	4.0	18
78	369	3.0	19
78	370	3.5	20
78	177	4.0	21
78	371	2.5	22
78	372	2.5	23
